258,00:35.4,3285 ,0,0.000982921 ,0.00540079 
259,00:35.5,3290 ,0,0.000992388 ,0.00542650 
260,00:35.6,3295 ,0,0.001001910 ,0.00545232 
261,00:35.7,3300 ,0,0.001011590 ,0.00547826 
262,00:35.8,3305 ,0,0.001021360 ,0.00550441 
263,00:35.9,3310 ,0,0.001031270 ,0.00553071 
264,00:35.9,3315 ,0,0.001041270 ,0.00555724 
265,00:36.0,3320 ,0,0.001051410 ,0.00558394 
266,00:36.1,3325 ,0,0.001061700 ,0.00561090 
267,00:36.2,3330 ,0,0.001072100 ,0.00563797 
268,00:36.3,3335 ,0,0.001082680 ,0.00566542 
269,00:36.4,3340 ,0,0.001093430 ,0.00569305 
270,00:36.5,3345 ,0,0.001104320 ,0.00572096 
271,00:36.5,3350 ,0,0.001115450 ,0.00574923 
272,00:36.6,3355 ,0,0.001126790 ,0.00577781 
273,00:36.7,3360 ,0,0.001138300 ,0.00580662 
274,00:36.8,3365 ,0,0.001149900 ,0.00583566 
275,00:36.9,3370 ,0,0.001161600 ,0.00586474 
276,00:37.0,3375 ,0,0.001173400 ,0.00589390 
277,00:37.1,3380 ,0,0.001185340 ,0.00592327 
278,00:37.2,3385 ,0,0.001197390 ,0.00595278 
279,00:37.3,3390 ,0,0.001209590 ,0.00598249 
280,00:37.4,3395 ,0,0.001221980 ,0.00601247 
281,00:37.5,3400 ,0,0.001234590 ,0.00604273 
282,00:37.6,3405 ,0,0.001247420 ,0.00607333 
283,00:37.7,3410 ,0,0.001260450 ,0.00610426 
284,00:37.7,3415 ,0,0.001273670 ,0.00613545 
285,00:37.8,3420 ,0,0.001287080 ,0.00616693 
286,00:37.9,3425 ,0,0.001300720 ,0.00619873 
287,00:38.0,3430 ,0,0.001314500 ,0.00623069 
288,00:38.1,3435 ,0,0.001328500 ,0.00626296 
289,00:38.2,3440 ,0,0.001342720 ,0.00629548 
290,00:38.2,3445 ,0,0.001357190 ,0.00632836 
291,00:38.3,3450 ,0,0.001371880 ,0.00636157 
292,00:38.4,3455 ,0,0.001386790 ,0.00639500 
293,00:38.5,3460 ,0,0.001401910 ,0.00642874 
294,00:38.6,3465 ,0,0.001417220 ,0.00646265 
295,00:38.7,3470 ,0,0.001432690 ,0.00649679 
296,00:38.8,3475 ,0,0.001448280 ,0.00653105 
297,00:38.9,3480 ,0,0.001464140 ,0.00656554 
298,00:38.9,3485 ,0,0.001480170 ,0.00660031 
299,00:39.0,3490 ,0,0.001496490 ,0.00663536 
300,00:39.1,3495 ,0,0.001512990 ,0.00667077 
301,00:39.2,3500 ,0,0.001529830 ,0.00670646 
302,00:39.3,3505 ,0,0.001546880 ,0.00674249 
303,00:39.4,3510 ,0,0.001564200 ,0.00677881 
304,00:39.5,3515 ,0,0.001581730 ,0.00681540 
